Id,WnvPresent
237,3.57017428299015e-10
238,3.00131958096526e-10
239,3.51644223275175e-10
240,3.51644223275175e-10
241,0.000912052771838599
242,0.000401062759036827
243,0.00112238566963039
244,4.58009998194218e-10
245,3.63806833439706e-10
246,3.0583957150076e-10
247,3.58331446105127e-10
248,3.58331446105127e-10
249,0.000891989455106903
250,0.000392235776273171
251,0.0010977005380438
252,4.47925709294508e-10
253,3.55796673777477e-10
254,2.99105712832617e-10
255,3.50441841426246e-10
256,3.50441841426246e-10
257,0.000896579955529587
258,0.000394255378369248
259,0.00110334853299963
260,4.50232965675228e-10
261,3.57629375336807e-10
262,3.00646400384651e-10
263,3.52246960351111e-10
264,3.52246960351111e-10
265,0.00089504717212352
266,0.000393581025335231
267,0.00110146264997197
268,4.49462562714408e-10
269,3.57017428299015e-10
270,3.00131958096526e-10
271,3.51644223275175e-10
272,3.51644223275175e-10
273,0.000873861082780505
274,0.000384260255318363
275,0.00107539589084395
276,4.38814316683146e-10
277,3.48559305799645e-10
278,2.93021512873188e-10
279,3.433133977162e-10
280,3.433133977162e-10
281,0.000854637187310928
282,0.000375802939514898
283,0.00105174313838054
284,4.29152670954248e-10
285,3.40884860367009e-10
286,2.86569877315513e-10
287,3.35754454680568e-10
288,3.35754454680568e-10
289,0.000859035624729323
290,0.000377737961742537
291,0.00105715491913382
292,4.31363227789534e-10
293,3.42640751473363e-10
294,2.88045993029226e-10
295,3.37483919169723e-10
296,3.37483919169723e-10
297,0.000938971265074994
298,0.000412906031971035
299,0.00115550478699756
300,4.71540494250513e-10
301,3.74554386866474e-10
302,3.14874660544697e-10
303,3.68917246061427e-10
304,3.68917246061427e-10
305,0.000869386802047694
306,0.000382291834391952
307,0.00106989083103519
308,4.36565576121442e-10
309,3.46773084568063e-10
310,2.91519899693094e-10
311,3.41554059578079e-10
312,3.41554059578079e-10
313,0.000863456679385852
314,0.000379682943681616
315,0.00106259451677174
316,4.33585171158914e-10
317,3.44405687139727e-10
318,2.89529712185492e-10
319,3.39222292095911e-10
320,3.39222292095911e-10
321,0.000884390745256619
322,0.000388892727796749
323,0.00108835131863286
324,4.4410652700922e-10
325,3.52763018138644e-10
326,2.96555425549829e-10
327,3.47453843092691e-10
328,3.47453843092691e-10
329,0.000976658098714238
330,0.000429487629751983
331,0.00120187202020953
332,4.90484887805157e-10
333,3.89602311275195e-10
334,3.27524919776827e-10
335,3.83738695299498e-10
336,3.83738695299498e-10
337,0.000887422437226782
338,0.000390226515698274
339,0.00109208142332876
340,4.45630276641524e-10
341,3.53973364050127e-10
342,2.97572920662431e-10
343,3.4864597298385e-10
344,3.4864597298385e-10
345,0.000899653394494443
346,0.000395607551309124
347,0.00110712998065542
348,4.5177773539639e-10
349,3.58856417940498e-10
350,3.01677931817414e-10
351,3.53455535644924e-10
352,3.53455535644924e-10
353,0.000891989455106903
354,0.000392235776273171
355,0.0010977005380438
356,4.47925709294508e-10
357,3.55796673777477e-10
358,2.99105712832617e-10
359,3.50441841426246e-10
360,3.50441841426246e-10
361,0.000901194059018954
362,0.00039628537517145
363,0.00110902555630089
364,4.5255210668747e-10
365,3.59471517105256e-10
366,3.02195023987487e-10
367,3.54061377407497e-10
368,3.54061377407497e-10
369,0.000923042203128174
370,0.000405897712851511
371,0.0011359065453978
372,4.63533713236523e-10
373,3.681944347726e-10
374,3.09528073167866e-10
375,3.62653012898396e-10
376,3.62653012898396e-10
377,0.000938971265074994
378,0.000412906031971035
379,0.00115550478699756
380,4.71540494250513e-10
381,3.74554386866474e-10
382,3.14874660544697e-10
383,3.68917246061427e-10
384,3.68917246061427e-10
385,0.000924622884129925
386,0.000406593160442054
387,0.00113785133479392
388,4.64328234904704e-10
389,3.68825539799493e-10
390,3.10058620901629e-10
391,3.63274619630722e-10
392,3.63274619630722e-10
393,0.000872367105400764
394,0.000383602991854528
395,0.00107355773412969
396,4.38063452409314e-10
397,3.47962878745854e-10
398,2.92520117688146e-10
399,3.42725947044476e-10
400,3.42725947044476e-10
401,0.000935763632324298
402,0.000411494757761524
403,0.00115155830369385
404,4.69928149460731e-10
405,3.73273667985325e-10
406,3.1379800535891e-10
407,3.67655802332073e-10
408,3.67655802332073e-10
409,0.000863456679385852
410,0.000379682943681616
411,0.00106259451677174
412,4.33585171158914e-10
413,3.44405687139727e-10
414,2.89529712185492e-10
415,3.39222292095911e-10
416,3.39222292095911e-10
417,0.000876856710740565
418,0.000385578161327552
419,0.00107908164138908
420,4.40319908501851e-10
421,3.49755228583477e-10
422,2.94026882971151e-10
423,3.44491321551525e-10
424,3.44491321551525e-10
425,0.000848807586898932
426,0.000373238314716472
427,0.00104457045617738
428,4.26222873416004e-10
429,3.38557661464589e-10
430,2.8461348329064e-10
431,3.33462280726059e-10
432,3.33462280726059e-10
433,0.000869386802047694
434,0.000382291834391952
435,0.00106989083103519
436,4.36565576121442e-10
437,3.46773084568063e-10
438,2.91519899693094e-10
439,3.41554059578079e-10
440,3.41554059578079e-10
441,0.00084735640535153
442,0.000372599896861799
443,0.00104278493387461
444,4.25493554621755e-10
445,3.37978348431748e-10
446,2.84126475259311e-10
447,3.32891686504825e-10
448,3.32891686504825e-10
449,0.00084735640535153
450,0.000372599896861799
451,0.00104278493387461
452,4.25493554621755e-10
453,3.37978348431748e-10
454,2.84126475259311e-10
455,3.32891686504825e-10
456,3.32891686504825e-10
457,0.00098168390647032
458,0.000431698956914379
459,0.00120805536012777
460,4.93011365664106e-10
461,3.91609144997915e-10
462,3.29211994096096e-10
463,3.8571532565347e-10
464,3.8571532565347e-10
465,0.000859035624729323
466,0.000377737961742537
467,0.00105715491913382
468,4.31363227789534e-10
469,3.42640751473363e-10
470,2.88045993029226e-10
471,3.37483919169723e-10
472,3.37483919169723e-10
473,0.000924622884129925
474,0.000406593160442054
475,0.00113785133479392
476,4.64328234904704e-10
477,3.68825539799493e-10
478,3.10058620901629e-10
479,3.63274619630722e-10
480,3.63274619630722e-10
481,0.000929381171761041
482,0.000408686657756016
483,0.00114370568097652
484,4.66719980367142e-10
485,3.70725352787417e-10
486,3.1165572666432e-10
487,3.65145839939751e-10
488,3.65145839939751e-10
489,0.000850261251623145
490,0.000373877826036065
491,0.001046359032562
492,4.26953442301815e-10
493,3.39137967471065e-10
494,2.85101326079878e-10
495,3.34033852976418e-10
496,3.34033852976418e-10
497,0.00084735640535153
498,0.000372599896861799
499,0.00104278493387461
500,4.25493554621755e-10
501,3.37978348431748e-10
502,2.84126475259311e-10
503,3.32891686504825e-10
504,3.32891686504825e-10
505,0.000861980474319506
506,0.000379033506577388
507,0.001060778218002
508,4.32843254584386e-10
509,3.43816367428929e-10
510,2.89034291892991e-10
511,3.38641841799821e-10
512,3.38641841799821e-10
513,0.000881369401287383
514,0.000387563496993098
515,0.00108463394061923
516,4.42587987554641e-10
517,3.51556810779306e-10
518,2.95541409572028e-10
519,3.46265789467392e-10
520,3.46265789467392e-10
521,0.000848807586898932
522,0.000373238314716472
523,0.00104457045617738
524,4.26222873416004e-10
525,3.38557661464589e-10
526,2.8461348329064e-10
527,3.33462280726059e-10
528,3.33462280726059e-10
529,0.000923042203128174
530,0.000405897712851511
531,0.0011359065453978
532,4.63533713236523e-10
533,3.681944347726e-10
534,3.09528073167866e-10
535,3.62653012898396e-10
536,3.62653012898396e-10
537,0.000923042203128174
538,0.000405897712851511
539,0.0011359065453978
540,4.63533713236523e-10
541,3.681944347726e-10
542,3.09528073167866e-10
543,3.62653012898396e-10
544,3.62653012898396e-10
545,0.000881369401287383
546,0.000387563496993098
547,0.00108463394061923
548,4.42587987554641e-10
549,3.51556810779306e-10
550,2.95541409572028e-10
551,3.46265789467392e-10
552,3.46265789467392e-10
553,0.000881369401287383
554,0.000387563496993098
555,0.00108463394061923
556,4.42587987554641e-10
557,3.51556810779306e-10
558,2.95541409572028e-10
559,3.46265789467392e-10
560,3.46265789467392e-10
561,0.000905831886715467
562,0.000398325820137811
563,0.00111473175680834
564,4.54883193548732e-10
565,3.61323147709153e-10
566,3.03751624519565e-10
567,3.55885140489892e-10
568,3.55885140489892e-10
569,0.000876856710740565
570,0.000385578161327552
571,0.00107908164138908
572,4.40319908501851e-10
573,3.49755228583477e-10
574,2.94026882971151e-10
575,3.44491321551525e-10
576,3.44491321551525e-10
577,0.00089504717212352
578,0.000393581025335231
579,0.00110146264997197
580,4.49462562714408e-10
581,3.57017428299015e-10
582,3.00131958096526e-10
583,3.51644223275175e-10
584,3.51644223275175e-10
585,0.000857566971612936
586,0.000377091850220764
587,0.00105534790847585
588,4.30625113228363e-10
589,3.4205445178057e-10
590,2.8755311155933e-10
591,3.36906443439582e-10
592,3.36906443439582e-10
593,0.000864935410373591
594,0.000380333493109877
595,0.0010644139221532
596,4.34328359418281e-10
597,3.44996016976147e-10
598,2.90025981654971e-10
599,3.39803737314969e-10
600,3.39803737314969e-10
601,0.000864935410373591
602,0.000380333493109877
603,0.0010644139221532
604,4.34328359418281e-10
605,3.44996016976147e-10
606,2.90025981654971e-10
607,3.39803737314969e-10
608,3.39803737314969e-10
609,0.000884390745256619
610,0.000388892727796749
611,0.00108835131863286
612,4.4410652700922e-10
613,3.52763018138644e-10
614,2.96555425549829e-10
615,3.47453843092691e-10
616,3.47453843092691e-10
617,0.000910493560379061
618,0.000400376767000851
619,0.00112046728414267
620,4.57226287791846e-10
621,3.631843160253e-10
622,3.05316243069887e-10
623,3.5771829773949e-10
624,3.5771829773949e-10
625,0.000934163923561613
626,0.000410790929795949
627,0.00114959011362382
628,4.69124045662674e-10
629,3.72634951674087e-10
630,3.13261059086889e-10
631,3.67026698867209e-10
632,3.67026698867209e-10
633,0.000943803322486358
634,0.000415032019974927
635,0.00116144985614674
636,4.7396938991675e-10
637,3.7648370903119e-10
638,3.16496573631378e-10
639,3.70817531426473e-10
640,3.70817531426473e-10
641,0.000864935410373591
642,0.000380333493109877
643,0.0010644139221532
644,4.34328359418281e-10
645,3.44996016976147e-10
646,2.90025981654971e-10
647,3.39803737314969e-10
648,3.39803737314969e-10
649,0.000910493560379061
650,0.000400376767000851
651,0.00112046728414267
652,4.57226287791846e-10
653,3.631843160253e-10
654,3.05316243069887e-10
655,3.5771829773949e-10
656,3.5771829773949e-10
657,0.000924622884129925
658,0.000406593160442054
659,0.00113785133479392
660,4.64328234904704e-10
661,3.68825539799493e-10
662,3.10058620901629e-10
663,3.63274619630722e-10
664,3.63274619630722e-10
665,0.00084735640535153
666,0.000372599896861799
667,0.00104278493387461
668,4.25493554621755e-10
669,3.37978348431748e-10
670,2.84126475259311e-10
671,3.32891686504825e-10
672,3.32891686504825e-10
673,0.000890464512576246
674,0.000391564876308874
675,0.00109582429818191
676,4.47159254327908e-10
677,3.55187862713313e-10
678,2.985939068469e-10
679,3.49842193126721e-10
680,3.49842193126721e-10
681,0.000902737359561382
682,0.000396964359938645
683,0.00111092437385191
684,4.53327805292511e-10
685,3.60087670583002e-10
686,3.02713002481298e-10
687,3.54668257615372e-10
688,3.54668257615372e-10
689,0.000915179202392291
690,0.000402438269768977
691,0.00112623228868837
692,4.59581451266593e-10
693,3.65055071182261e-10
694,3.06888920939106e-10
695,3.5956089754546e-10
696,3.5956089754546e-10
697,0.000929381171761041
698,0.000408686657756016
699,0.00114370568097652
700,4.66719980367142e-10
701,3.70725352787417e-10
702,3.1165572666432e-10
703,3.65145839939751e-10
704,3.65145839939751e-10
705,0.000940579198417977
706,0.000413613482343938
707,0.00115748309172608
708,4.72348739971168e-10
709,3.75196393192671e-10
710,3.15414372616239e-10
711,3.6954959002567e-10
712,3.6954959002567e-10
713,0.000950284731960016
714,0.000417883700954453
715,0.00116942416679759
716,4.77227390456668e-10
717,3.79071606379645e-10
718,3.1867212764367e-10
719,3.73366480247696e-10
720,3.73366480247696e-10
721,0.000891989455106903
722,0.000392235776273171
723,0.0010977005380438
724,4.47925709294508e-10
725,3.55796673777477e-10
726,2.99105712832617e-10
727,3.50441841426246e-10
728,3.50441841426246e-10
729,0.000907383122354025
730,0.000399008299553358
731,0.00111664033330616
732,4.55662887761791e-10
733,3.61942474981154e-10
734,3.0427227111025e-10
735,3.56495146725595e-10
736,3.56495146725595e-10
737,0.000953542092972357
738,0.000419316877674837
739,0.00117343180592753
740,4.78864779273281e-10
741,3.80372218250327e-10
742,3.1976550616403e-10
743,3.74647517571925e-10
744,3.74647517571925e-10
745,0.000910493560379061
746,0.000400376767000851
747,0.00112046728414267
748,4.57226287791846e-10
749,3.631843160253e-10
750,3.05316243069887e-10
751,3.5771829773949e-10
752,3.5771829773949e-10
753,0.000927792363824198
754,0.000407987630854343
755,0.00114175089690372
756,4.65921366133724e-10
757,3.70090996951139e-10
758,3.11122446089781e-10
759,3.64521031323566e-10
760,3.64521031323566e-10
761,0.000887422437226782
762,0.000390226515698274
763,0.00109208142332876
764,4.45630276641524e-10
765,3.53973364050127e-10
766,2.97572920662431e-10
767,3.4864597298385e-10
768,3.4864597298385e-10
769,0.000850261251623145
770,0.000373877826036065
771,0.001046359032562
772,4.26953442301815e-10
773,3.39137967471065e-10
774,2.85101326079878e-10
775,3.34033852976418e-10
776,3.34033852976418e-10
777,0.00084735640535153
778,0.000372599896861799
779,0.00104278493387461
780,4.25493554621755e-10
781,3.37978348431748e-10
782,2.84126475259311e-10
783,3.32891686504825e-10
784,3.32891686504825e-10
785,0.000851717403765985
786,0.000374518432692031
787,0.00104815066824138
788,4.27685263421915e-10
789,3.39719268153188e-10
790,2.85590005057844e-10
791,3.34606404932297e-10
792,3.34606404932297e-10
793,0.000851717403765985
794,0.000374518432692031
795,0.00104815066824138
796,4.27685263421915e-10
797,3.39719268153188e-10
798,2.85590005057844e-10
799,3.34606404932297e-10
800,3.34606404932297e-10
801,0.000851717403765985
802,0.000374518432692031
803,0.00104815066824138
804,4.27685263421915e-10
805,3.39719268153188e-10
806,2.85590005057844e-10
807,3.34606404932297e-10
808,3.34606404932297e-10
809,0.000887422437226782
810,0.000390226515698274
811,0.00109208142332876
812,4.45630276641524e-10
813,3.53973364050127e-10
814,2.97572920662431e-10
815,3.4864597298385e-10
816,3.4864597298385e-10
817,0.00088894217476325
818,0.000390895123437156
819,0.00109395126176273
820,4.4639411085829e-10
821,3.54580093398384e-10
822,2.98082976623017e-10
823,3.49243570897833e-10
824,3.49243570897833e-10
825,0.000956810608787682
826,0.000420754967558661
827,0.00117745316312354
828,4.80507786045168e-10
829,3.81677292579313e-10
830,3.20862636115673e-10
831,3.75932950193301e-10
832,3.75932950193301e-10
833,0.000867900467378911
834,0.000381637936556481
835,0.00106806207396919
836,4.358185597142e-10
837,3.4617971395445e-10
838,2.91021073949492e-10
839,3.40969619346314e-10
840,3.40969619346314e-10
841,0.000955174954149802
842,0.000420035307420858
843,0.00117544076684316
844,4.79685579211645e-10
845,3.81024196651829e-10
846,3.20313601407516e-10
847,3.75289683529151e-10
848,3.75289683529151e-10
849,0.00093097269793368
850,0.000409386881847134
851,0.00114566380798339
852,4.67519963468228e-10
853,3.71360795943652e-10
854,3.12189921310391e-10
855,3.65771719511445e-10
856,3.65771719511445e-10
857,0.000958449061655799
858,0.000421475860193651
859,0.00117946900062933
860,4.8133140218534e-10
861,3.82331507948274e-10
862,3.21412611898792e-10
863,3.76577319451044e-10
864,3.76577319451044e-10
865,0.000969996984550293
866,0.000426556796170909
867,0.00119367671186955
868,4.87136379188035e-10
869,3.86942521485291e-10
870,3.25288928325021e-10
871,3.81118936036742e-10
872,3.81118936036742e-10
873,0.000985048790626347
874,0.000433179493995484
875,0.00121219522843065
876,4.94702910015354e-10
877,3.92952773732099e-10
878,3.30341535376179e-10
879,3.87038732426234e-10
880,3.87038732426234e-10
881,0.00084735640535153
882,0.000372599896861799
883,0.00104278493387461
884,4.25493554621755e-10
885,3.37978348431748e-10
886,2.84126475259311e-10
887,3.32891686504825e-10
888,3.32891686504825e-10
889,0.000848807586898932
890,0.000373238314716472
891,0.00104457045617738
892,4.26222873416004e-10
893,3.38557661464589e-10
894,2.8461348329064e-10
895,3.33462280726059e-10
896,3.33462280726059e-10
897,0.000919888935763484
898,0.0004045103827279
899,0.00113202692159756
900,4.61948746141346e-10
901,3.66935462561663e-10
902,3.08469699640611e-10
903,3.61412988546218e-10
904,3.61412988546218e-10
905,0.000932566946983956
906,0.000410088305176383
907,0.00114762528362803
908,4.68321317783295e-10
909,3.7199732828357e-10
910,3.12725031594764e-10
911,3.66398671874324e-10
912,3.66398671874324e-10
913,0.000956810608787682
914,0.000420754967558661
915,0.00117745316312354
916,4.80507786045168e-10
917,3.81677292579313e-10
918,3.20862636115673e-10
919,3.75932950193301e-10
920,3.75932950193301e-10
921,0.000891989455106903
922,0.000392235776273171
923,0.0010977005380438
924,4.47925709294508e-10
925,3.55796673777477e-10
926,2.99105712832617e-10
927,3.50441841426246e-10
928,3.50441841426246e-10
929,0.000973321848874564
930,0.000428019705459437
931,0.00119776736527057
932,4.88807766194294e-10
933,3.88270138822601e-10
934,3.26405009388555e-10
935,3.82426572388312e-10
936,3.82426572388312e-10
937,0.00084735640535153
938,0.000372599896861799
939,0.00104278493387461
940,4.25493554621755e-10
941,3.37978348431748e-10
942,2.84126475259311e-10
943,3.32891686504825e-10
944,3.32891686504825e-10
945,0.00084735640535153
946,0.000372599896861799
947,0.00104278493387461
948,4.25493554621755e-10
949,3.37978348431748e-10
950,2.84126475259311e-10
951,3.32891686504825e-10
952,3.32891686504825e-10
953,0.000853176047576489
954,0.000375160136559023
955,0.00104994536843734
956,4.28418338922702e-10
957,3.40301565215887e-10
958,2.86079521657814e-10
959,3.35179938272966e-10
960,3.35179938272966e-10
961,0.000848807586898932
962,0.000373238314716472
963,0.00104457045617738
964,4.26222873416004e-10
965,3.38557661464589e-10
966,2.8461348329064e-10
967,3.33462280726059e-10
968,3.33462280726059e-10
969,0.000850261251623145
970,0.000373877826036065
971,0.001046359032562
972,4.26953442301815e-10
973,3.39137967471065e-10
974,2.85101326079878e-10
975,3.34033852976418e-10
976,3.34033852976418e-10
977,0.000850261251623145
978,0.000373877826036065
979,0.001046359032562
980,4.26953442301815e-10
981,3.39137967471065e-10
982,2.85101326079878e-10
983,3.34033852976418e-10
984,3.34033852976418e-10
985,0.00084735640535153
986,0.000372599896861799
987,0.00104278493387461
988,4.25493554621755e-10
989,3.37978348431748e-10
990,2.84126475259311e-10
991,3.32891686504825e-10
992,3.32891686504825e-10
993,0.000870875679940302
994,0.000382946852185725
995,0.00107172271597591
996,4.37313872954907e-10
997,3.47367472250761e-10
998,2.92019580450799e-10
999,3.42139501571775e-10
1000,3.42139501571775e-10
1001,0.000891989455106903
1002,0.000392235776273171
1003,0.0010977005380438
1004,4.47925709294508e-10
1005,3.55796673777477e-10
1006,2.99105712832617e-10
1007,3.50441841426246e-10
1008,3.50441841426246e-10
1009,0.000875357616438356
1010,0.000384918644500514
1011,0.00107723719147521
1012,4.3956646797865e-10
1013,3.49156755161421e-10
1014,2.93523767476493e-10
1015,3.4390185530991e-10
1016,3.4390185530991e-10
1017,0.000887422437226782
1018,0.000390226515698274
1019,0.00109208142332876
1020,4.45630276641524e-10
1021,3.53973364050127e-10
1022,2.97572920662431e-10
1023,3.4864597298385e-10
1024,3.4864597298385e-10
1025,0.000904283300623682
1026,0.000397644507597403
1027,0.00111282643884056
1028,4.54104833486603e-10
1029,3.60704880180885e-10
1030,3.03231868818053e-10
1031,3.55276178048503e-10
1032,3.55276178048503e-10
1033,0.000908937012064333
1034,0.000399691947840936
1035,0.00111855217389434
1036,4.56443918412586e-10
1037,3.62562863813345e-10
1038,3.0479381011714e-10
1039,3.57106198544732e-10
1040,3.57106198544732e-10
1041,0.000958449061655799
1042,0.000421475860193651
1043,0.00117946900062933
1044,4.8133140218534e-10
1045,3.82331507948274e-10
1046,3.21412611898792e-10
1047,3.76577319451044e-10
1048,3.76577319451044e-10
1049,0.00093097269793368
1050,0.000409386881847134
1051,0.00114566380798339
1052,4.67519963468228e-10
1053,3.71360795943652e-10
1054,3.12189921310391e-10
1055,3.65771719511445e-10
1056,3.65771719511445e-10
1057,0.000857566971612936
1058,0.000377091850220764
1059,0.00105534790847585
1060,4.30625113228363e-10
1061,3.4205445178057e-10
1062,2.8755311155933e-10
1063,3.36906443439582e-10
1064,3.36906443439582e-10
1065,0.000971657995949812
1066,0.000427287625010954
1067,0.00119572029135954
1068,4.87971357092689e-10
1069,3.87605761739247e-10
1070,3.25846491010601e-10
1071,3.81772194352617e-10
1072,3.81772194352617e-10
1073,0.000848807586898932
1074,0.000373238314716472
1075,0.00104457045617738
1076,4.26222873416004e-10
1077,3.38557661464589e-10
1078,2.8461348329064e-10
1079,3.33462280726059e-10
1080,3.33462280726059e-10
1081,0.000851717403765985
1082,0.000374518432692031
1083,0.00104815066824138
1084,4.27685263421915e-10
1085,3.39719268153188e-10
1086,2.85590005057844e-10
1087,3.34606404932297e-10
1088,3.34606404932297e-10
1089,0.000890464512576246
1090,0.000391564876308874
1091,0.00109582429818191
1092,4.47159254327908e-10
1093,3.55187862713313e-10
1094,2.985939068469e-10
1095,3.49842193126721e-10
1096,3.49842193126721e-10
1097,0.000908937012064333
1098,0.000399691947840936
1099,0.00111855217389434
1100,4.56443918412586e-10
1101,3.62562863813345e-10
1102,3.0479381011714e-10
1103,3.57106198544732e-10
1104,3.57106198544732e-10
1105,0.000919888935763484
1106,0.0004045103827279
1107,0.00113202692159756
1108,4.61948746141346e-10
1109,3.66935462561663e-10
1110,3.08469699640611e-10
1111,3.61412988546218e-10
1112,3.61412988546218e-10
1113,0.000857566971612936
1114,0.000377091850220764
1115,0.00105534790847585
1116,4.30625113228363e-10
1117,3.4205445178057e-10
1118,2.8755311155933e-10
1119,3.36906443439582e-10
1120,3.36906443439582e-10
1121,0.000901194059018954
1122,0.00039628537517145
1123,0.00110902555630089
1124,4.5255210668747e-10
1125,3.59471517105256e-10
1126,3.02195023987487e-10
1127,3.54061377407497e-10
1128,3.54061377407497e-10
1129,0.00093097269793368
1130,0.000409386881847134
1131,0.00114566380798339
